"Id","Age","Job","Marital","Education","Default","Balance","HHInsurance","CarLoan","Communication","LastContactDay","LastContactMonth","NoOfContacts","DaysPassed","PrevAttempts","Outcome","CallStart","CallEnd","CarInsurance" 
1235,24,"student","single","secondary",0,82,1,0,NA,5,"may",2,-1,0,NA,"17:40:08","17:43:32",0
1236,39,"technician","married","secondary",0,2266,0,0,"cellular",18,"feb",4,-1,0,NA,"15:17:19","15:20:47",1
1237,32,"technician","single","tertiary",0,1855,0,0,"cellular",15,"sep",2,134,1,"other","15:12:23","15:14:29",1
1238,29,"admin.","single","secondary",0,163,1,1,NA,16,"may",1,-1,0,NA,"16:40:11","16:53:34",1
1239,47,"entrepreneur","divorced","tertiary",0,178,0,0,"cellular",4,"feb",1,-1,0,NA,"15:26:12","15:31:03",0
1240,43,"technician","married","secondary",0,0,1,1,"cellular",4,"feb",8,204,5,"failure","17:46:56","17:55:55",0
1241,38,"blue-collar","married","primary",0,1401,0,0,"cellular",13,"may",1,-1,0,NA,"15:26:31","15:35:07",1
1242,38,"technician","married","secondary",0,922,1,1,"cellular",17,"jul",2,-1,0,NA,"17:52:55","17:59:23",0
1243,53,"technician","married","secondary",0,137,0,1,"cellular",18,"nov",1,176,1,"failure","12:27:59","12:28:51",0
1244,65,"retired","married","secondary",0,1624,0,0,"cellular",27,"oct",2,-1,0,NA,"13:58:17","14:01:26",0
1245,33,"admin.","married","secondary",0,-370,1,0,"cellular",7,"may",1,345,1,"failure","16:10:45","16:15:06",1
1246,51,"services","divorced","secondary",0,9,0,0,NA,18,"jun",2,-1,0,NA,"09:55:16","10:01:27",1
1247,45,"management","single","tertiary",0,4831,0,0,"cellular",29,"jan",11,-1,0,NA,"09:46:03","09:54:02",1
1248,34,"services","married","secondary",0,1337,0,0,"cellular",12,"aug",2,104,1,"success","13:26:38","13:30:53",1
1249,41,"admin.","single","tertiary",0,982,0,0,"cellular",23,"jul",1,-1,0,NA,"13:28:53","13:30:38",0
1250,36,"self-employed","married","tertiary",0,2012,0,0,"cellular",10,"feb",7,-1,0,NA,"15:40:34","15:43:42",0
1251,31,"technician","married","secondary",0,28,0,0,"cellular",21,"aug",2,-1,0,NA,"17:10:20","17:13:15",0
1252,30,"management","single","tertiary",0,364,0,0,"cellular",30,"apr",2,-1,0,NA,"11:03:20","11:08:26",1
1253,28,"blue-collar","single","primary",0,2340,1,0,NA,19,"jun",1,-1,0,NA,"09:19:29","09:26:08",0
1254,36,"admin.","divorced","secondary",0,0,1,0,NA,7,"may",2,-1,0,NA,"15:47:48","15:50:01",0
1255,31,"blue-collar","married","primary",0,3283,1,0,NA,29,"may",5,-1,0,NA,"10:20:48","10:22:28",0
1256,37,"blue-collar","married","secondary",0,408,1,0,"telephone",9,"feb",9,-1,0,NA,"10:25:29","10:25:57",0
1257,48,"blue-collar","single","secondary",0,580,1,0,NA,12,"jun",2,-1,0,NA,"10:11:12","10:14:17",0
1258,32,"management","single","tertiary",0,2613,0,0,"cellular",4,"may",2,-1,0,NA,"11:18:54","11:27:34",0
1259,40,"blue-collar","divorced","secondary",0,-426,0,1,NA,26,"may",1,-1,0,NA,"15:54:38","15:58:43",0
1260,47,"technician","married","tertiary",0,1115,1,0,"telephone",23,"jul",9,-1,0,NA,"17:06:21","17:06:39",0
1261,32,"services","married","secondary",0,4885,1,1,"cellular",18,"nov",2,-1,0,NA,"13:25:15","13:31:55",0
1262,57,"unemployed","married","primary",0,0,1,0,"cellular",20,"nov",2,-1,0,NA,"17:26:42","17:30:33",0
1263,63,"management","married","tertiary",0,5112,0,0,"telephone",13,"nov",2,95,3,"failure","12:35:46","13:12:10",1
1264,40,"unemployed","single","tertiary",0,7968,0,0,"cellular",3,"sep",1,93,1,"success","16:45:23","16:57:36",1
1265,37,"blue-collar","married","secondary",0,604,1,0,"cellular",7,"oct",1,495,1,"failure","15:55:09","16:01:20",1
1266,28,"technician","single","tertiary",0,4987,0,0,"cellular",9,"feb",21,-1,0,NA,"09:45:52","09:50:05",1
1267,42,"blue-collar","married","primary",0,1978,1,0,"cellular",20,"apr",4,-1,0,NA,"09:18:44","09:19:52",0
1268,61,"retired","married","secondary",0,3114,0,0,"cellular",13,"nov",1,-1,0,NA,"16:30:49","16:37:10",1
1269,40,"entrepreneur","single","secondary",0,5,0,1,"cellular",15,"jul",3,-1,0,NA,"16:24:24","16:26:21",0
1270,28,"blue-collar","married","secondary",0,948,1,0,NA,9,"may",1,-1,0,NA,"10:40:08","10:47:43",0
1271,49,"management","married","tertiary",0,2139,0,0,"cellular",5,"aug",1,-1,0,NA,"11:48:57","11:53:35",0
1272,53,"services","divorced","primary",0,-291,1,1,NA,7,"may",1,-1,0,NA,"15:44:05","15:53:56",1
1273,33,"services","married","secondary",0,114,0,1,NA,3,"jul",1,-1,0,NA,"14:49:03","15:00:19",1
1274,33,"management","married","tertiary",0,4570,0,0,"cellular",22,"aug",2,-1,0,NA,"10:48:10","11:09:08",1
1275,57,"housemaid","married","primary",0,625,0,1,NA,11,"jun",1,-1,0,NA,"16:34:59","16:49:26",1
1276,34,"blue-collar","married","secondary",0,559,1,0,"telephone",18,"nov",1,193,1,"other","11:44:31","11:45:18",0
1277,42,"management","married","tertiary",0,294,0,0,"cellular",26,"aug",1,-1,0,NA,"11:18:45","11:27:18",1
1278,59,"management","married","tertiary",0,474,0,0,"cellular",21,"aug",1,-1,0,NA,"14:10:14","14:14:26",1
1279,32,"management","single","tertiary",0,1047,1,0,"cellular",13,"aug",6,-1,0,NA,"17:36:39","17:40:02",0
1280,46,"blue-collar","married","secondary",0,668,1,0,NA,15,"may",2,-1,0,NA,"13:07:45","13:28:48",1
1281,28,"self-employed","married","tertiary",0,0,1,0,"cellular",4,"feb",3,196,4,"failure","12:54:06","13:03:12",1
1282,63,"management","married",NA,0,2352,0,0,"telephone",4,"may",7,-1,0,NA,"10:35:43","10:43:38",1
1283,48,"services","married","secondary",0,1199,1,0,NA,13,"may",1,-1,0,NA,"16:07:23","16:08:39",0
1284,46,"unemployed","single","tertiary",0,44,0,0,"cellular",14,"aug",1,-1,0,NA,"13:05:05","13:08:50",1
1285,52,"management","married","tertiary",0,583,0,0,"cellular",17,"nov",1,91,2,"failure","09:28:11","09:31:40",1
1286,23,"services","single","secondary",0,31,0,0,"cellular",1,"jun",1,-1,0,NA,"15:13:43","15:16:55",1
1287,52,"management","married","tertiary",0,3163,0,0,"cellular",25,"aug",6,-1,0,NA,"10:43:29","10:44:25",0
1288,43,"services","married","secondary",0,642,0,0,"cellular",31,"jul",2,-1,0,NA,"16:09:45","16:20:29",0
1289,30,"blue-collar","married","secondary",0,309,1,0,NA,7,"may",2,-1,0,NA,"13:10:45","13:36:59",1
1290,40,"management","married","tertiary",0,-117,1,0,"cellular",17,"jul",2,-1,0,NA,"17:45:28","17:58:18",0
1291,36,"technician","single","secondary",0,98,0,0,"cellular",30,"jan",1,-1,0,NA,"16:27:10","16:40:01",1
1292,44,"management","married","tertiary",0,677,1,0,NA,12,"jun",2,-1,0,NA,"16:38:46","16:40:56",0
1293,37,"admin.","married","secondary",0,11303,0,0,"cellular",26,"may",2,-1,0,NA,"13:53:08","14:01:28",0
1294,21,"student","single","primary",0,1596,0,0,"cellular",26,"aug",1,93,2,"failure","10:10:32","10:12:27",0
1295,44,"technician","married","secondary",0,13761,1,0,NA,29,"may",1,-1,0,NA,"09:42:39","09:43:44",0
1296,31,"management","single","secondary",0,1088,1,0,"cellular",8,"apr",2,-1,0,NA,"15:08:17","15:17:52",1
1297,49,"technician","married","tertiary",0,2611,0,0,"cellular",20,"apr",2,-1,0,NA,"15:25:39","15:28:53",1
1298,30,"services","single","secondary",0,631,1,0,"cellular",18,"may",1,-1,0,NA,"14:35:24","14:37:02",0
1299,44,"blue-collar","married","primary",0,503,1,0,NA,7,"may",2,-1,0,NA,"14:20:52","14:31:21",0
1300,34,"admin.","married","secondary",0,21,0,0,"cellular",17,"apr",1,346,3,"failure","14:55:39","15:01:11",0
1301,71,"retired","married","secondary",0,2850,0,0,"cellular",17,"feb",1,-1,0,NA,"16:38:30","16:41:35",1
1302,37,"technician","single","secondary",0,5436,1,0,"cellular",6,"may",11,351,1,"failure","16:00:36","16:00:43",0
1303,44,"management","married",NA,0,282,0,0,"cellular",9,"mar",2,154,3,"success","13:04:17","13:15:57",1
1304,28,"admin.","married","secondary",0,330,0,0,"cellular",2,"dec",1,188,3,"other","16:31:24","16:37:21",1
1305,28,"management","single","tertiary",0,-227,1,0,NA,4,"jun",2,-1,0,NA,"17:52:29","17:57:27",0
1306,40,"admin.","married","secondary",0,1538,1,0,NA,30,"may",2,-1,0,NA,"15:45:50","15:52:20",0
1307,33,"management","married","tertiary",0,2098,0,0,"cellular",20,"nov",1,-1,0,NA,"10:12:02","10:13:09",0
1308,46,"retired","married","secondary",0,119,0,1,"cellular",30,"jul",2,-1,0,NA,"15:44:28","15:45:53",0
1309,42,"management","single","tertiary",0,3445,0,0,"cellular",19,"nov",3,-1,0,NA,"15:33:38","16:01:20",0
1310,55,"technician","married","secondary",0,55,0,1,"cellular",28,"aug",17,-1,0,NA,"10:22:11","10:22:30",0
1311,36,"self-employed","single","tertiary",0,-103,1,1,"telephone",17,"oct",1,-1,0,NA,"17:31:18","18:25:31",1
1312,28,"services","single","tertiary",0,441,0,0,"cellular",8,"nov",1,-1,0,NA,"09:05:04","09:06:50",0
1313,33,"technician","married","secondary",0,620,0,0,"cellular",14,"aug",2,-1,0,NA,"11:54:38","11:56:24",0
1314,35,"management","divorced","tertiary",0,2885,0,0,"cellular",13,"aug",3,43,8,"other","16:05:50","16:09:09",1
1315,47,"blue-collar","married","secondary",0,-216,1,0,"cellular",6,"may",1,282,3,"failure","15:39:55","15:43:12",0
1316,34,"management","married","tertiary",0,0,1,0,"cellular",7,"aug",1,99,2,"success","15:57:37","16:01:59",1
1317,39,"management","single","tertiary",0,1457,1,0,"cellular",20,"apr",1,-1,0,NA,"14:44:50","14:52:00",0
1318,53,"blue-collar","married","primary",0,5603,0,0,"cellular",28,"aug",6,-1,0,NA,"12:06:12","12:45:44",1
1319,27,"services","single","secondary",0,44,0,0,NA,7,"sep",1,-1,0,NA,"12:07:54","12:08:05",0
1320,36,"technician","married","secondary",0,632,1,0,"cellular",19,"aug",2,-1,0,NA,"13:11:26","13:16:32",0
1321,51,"self-employed","married","tertiary",0,150,0,0,NA,9,"jun",1,-1,0,NA,"17:34:00","17:36:26",0
1322,30,"management","single","secondary",0,0,0,0,"cellular",11,"aug",5,-1,0,NA,"11:12:38","11:14:19",0
1323,33,"management","single","tertiary",0,3770,0,0,"cellular",28,"jan",2,-1,0,NA,"12:31:36","12:44:13",0
1324,33,"self-employed","single","tertiary",0,61,0,0,"cellular",19,"aug",3,-1,0,NA,"15:10:19","15:24:15",1
1325,33,"self-employed","single","tertiary",0,658,1,0,"cellular",21,"oct",1,208,1,"success","10:53:46","10:58:53",1
1326,30,"student","single","secondary",0,61,0,1,"cellular",5,"feb",5,8,2,"other","10:10:48","10:13:01",0
1327,29,"blue-collar","married","secondary",0,87,1,0,NA,6,"jun",3,-1,0,NA,"09:15:10","09:37:20",0
1328,37,"services","married","secondary",0,1776,1,1,"cellular",17,"apr",1,-1,0,NA,"12:01:15","12:04:59",0
1329,49,"admin.","divorced","secondary",0,333,1,0,NA,27,"may",3,-1,0,NA,"16:22:45","16:23:21",0
1330,28,"management","single","tertiary",0,866,0,0,"cellular",23,"mar",2,-1,0,NA,"13:34:31","13:37:42",1
1331,56,"management","married","tertiary",0,616,0,0,"cellular",13,"aug",2,105,2,"success","09:57:51","10:02:44",1
1332,53,"housemaid","married","primary",0,1869,0,0,"cellular",11,"aug",4,-1,0,NA,"15:37:58","15:39:40",0
1333,36,"technician","married","tertiary",0,301,1,0,NA,7,"may",2,-1,0,NA,"15:27:56","15:54:17",0
1334,43,"technician","married","secondary",0,308,1,0,"cellular",3,"feb",3,264,4,"other","14:39:03","14:41:20",0
1335,60,"admin.","divorced","secondary",0,-41,1,1,"cellular",6,"feb",1,262,1,"failure","14:59:37","15:27:15",1
1336,34,"technician","married","secondary",0,159,1,0,"cellular",18,"oct",1,-1,0,NA,"16:01:05","16:05:17",1
1337,40,"self-employed","single","tertiary",0,1616,0,0,"telephone",28,"jul",7,-1,0,NA,"09:03:54","09:20:43",1
1338,59,"retired","married","primary",0,6,0,0,"cellular",7,"aug",3,-1,0,NA,"17:44:27","17:51:55",0
1339,34,"technician","single","secondary",0,1866,0,0,"cellular",8,"may",3,185,1,"failure","13:57:38","13:59:52",0
1340,34,"blue-collar","married","primary",0,2490,1,0,"cellular",19,"nov",2,180,1,"failure","11:28:19","11:31:24",0
1341,48,"management","married","tertiary",1,0,1,0,"cellular",31,"jul",4,-1,0,NA,"13:47:46","13:52:27",0
1342,29,"technician","married","secondary",0,273,0,0,"cellular",4,"feb",2,-1,0,NA,"12:29:02","13:15:17",1
1343,43,"entrepreneur","married","tertiary",0,11532,1,0,"telephone",25,"jul",1,-1,0,NA,"16:01:57","16:02:55",0
1344,33,"services","married","secondary",0,207,1,0,"cellular",14,"may",4,-1,0,NA,"10:56:36","11:07:05",1
1345,29,"services","single","secondary",0,32,1,0,NA,4,"jun",1,-1,0,NA,"10:38:13","10:47:36",1
1346,33,"management","married","tertiary",1,-148,1,1,"cellular",19,"nov",2,-1,0,NA,"10:46:09","10:51:49",0
1347,77,"retired","married","secondary",0,4112,0,0,"telephone",26,"jan",1,95,2,"success","17:04:16","17:31:12",1
1348,40,"blue-collar","married","primary",0,1758,1,0,NA,16,"may",3,-1,0,NA,"17:59:47","18:20:17",1
1349,72,"retired","married","tertiary",0,0,0,0,"cellular",13,"feb",1,-1,0,NA,"16:39:50","16:41:29",1
1350,29,"blue-collar","single","tertiary",0,455,0,0,"telephone",27,"may",2,36,1,"success","13:06:42","13:10:16",1
1351,52,"admin.","married","secondary",0,-732,1,1,NA,28,"may",2,-1,0,NA,"17:54:58","17:55:59",0
1352,40,"technician","married","secondary",0,2266,0,0,"cellular",16,"oct",1,147,5,"failure","09:23:21","09:30:48",1
1353,31,"services","single","secondary",0,1510,1,0,"cellular",13,"may",4,176,1,"failure","17:21:19","17:22:31",0
1354,43,"technician","married","tertiary",0,2643,0,0,"telephone",4,"may",5,-1,0,NA,"12:08:39","12:14:10",1
1355,70,"retired","married","primary",0,2795,0,0,"cellular",8,"jan",2,-1,0,NA,"10:48:22","10:53:23",1
1356,26,"admin.","single","tertiary",0,313,0,1,"cellular",26,"feb",2,-1,0,NA,"15:22:15","15:25:45",1
1357,30,"blue-collar","married","primary",0,124,1,0,NA,28,"aug",1,775,2,"other","13:45:44","13:45:49",0
1358,32,"technician","married","tertiary",0,2976,1,0,"cellular",5,"feb",1,175,5,"failure","13:08:34","13:21:37",1
1359,45,"admin.","married",NA,0,5511,0,0,"cellular",2,"jul",1,-1,0,NA,"11:37:55","11:42:27",1
1360,43,"technician","divorced",NA,0,4389,0,0,"cellular",8,"apr",1,-1,0,NA,"17:34:02","17:44:20",1
1361,61,"management","married","tertiary",0,267,0,0,"cellular",21,"oct",3,184,1,"success","09:38:35","09:41:47",1
1362,41,"blue-collar","single","secondary",1,1085,1,1,"cellular",7,"jul",1,-1,0,NA,"12:57:22","13:07:21",1
1363,56,"blue-collar","single","secondary",0,663,0,1,"cellular",8,"jul",3,-1,0,NA,"09:17:08","09:30:47",1
1364,43,"technician","divorced","secondary",0,1612,0,0,"cellular",25,"may",2,353,1,"other","17:39:35","17:43:57",1
1365,31,"technician","single","secondary",0,388,0,0,"cellular",21,"aug",2,-1,0,NA,"13:26:43","13:28:38",0
1366,29,"technician","married","secondary",0,2326,0,0,"cellular",6,"mar",1,-1,0,NA,"16:44:19","16:47:34",1
1367,28,"management","single","tertiary",0,390,0,0,"cellular",29,"sep",1,232,4,"success","10:04:09","10:18:14",1
1368,59,"retired","divorced","secondary",0,23,0,0,"cellular",7,"jul",1,-1,0,NA,"15:16:23","15:17:29",0
1369,32,"services","single","secondary",0,2881,0,0,"cellular",2,"jul",1,-1,0,NA,"14:40:20","14:46:16",1
1370,19,"student","single","secondary",0,329,0,0,"cellular",22,"oct",2,-1,0,NA,"14:10:47","14:14:59",1
1371,34,"management","single","tertiary",0,395,1,0,"cellular",16,"apr",2,-1,0,NA,"16:06:57","16:12:13",0
1372,63,"retired","married","secondary",0,474,0,0,"cellular",25,"jan",1,-1,0,NA,"15:03:15","15:10:18",1
1373,37,"admin.","divorced","secondary",0,-165,1,0,NA,3,"jun",2,-1,0,NA,"17:01:38","17:02:26",0
1374,30,"technician","single","secondary",0,1499,0,0,"cellular",26,"aug",21,-1,0,NA,"16:58:08","16:59:14",0
1375,56,"blue-collar","married","secondary",0,2750,0,0,"cellular",11,"aug",2,-1,0,NA,"12:35:33","12:37:28",0
1376,31,"management","married","tertiary",0,827,0,0,NA,20,"may",1,-1,0,NA,"15:16:52","15:17:30",0
1377,21,"blue-collar","single","secondary",1,-59,1,1,NA,4,"jun",1,-1,0,NA,"16:47:35","16:48:58",0
1378,46,"management","divorced","tertiary",0,624,0,0,"cellular",18,"mar",1,276,1,"other","10:29:41","10:36:41",1
1379,37,"services","married","secondary",0,2128,0,0,NA,18,"jun",1,-1,0,NA,"16:50:42","16:52:27",0
1380,60,"retired","married","secondary",0,938,0,0,"cellular",13,"jan",3,-1,0,NA,"11:27:29","11:33:49",1
1381,49,"technician","divorced","secondary",0,57,0,0,"cellular",21,"aug",3,-1,0,NA,"14:49:06","14:55:42",0
1382,68,"retired","married","secondary",0,1443,0,0,"telephone",21,"dec",2,257,1,"success","12:50:31","13:24:53",1
1383,39,"management","married","tertiary",0,2763,1,0,NA,2,"jun",2,-1,0,NA,"11:38:28","11:47:14",1
1384,36,"admin.","married","secondary",0,39,1,0,"cellular",7,"apr",2,-1,0,NA,"15:34:35","15:37:49",0
1385,31,"blue-collar","married","secondary",0,152,1,1,"cellular",8,"jul",1,-1,0,NA,"16:28:02","16:41:53",1
1386,58,"housemaid","married","primary",0,2387,0,0,NA,18,"jun",2,-1,0,NA,"12:47:39","12:48:34",0
1387,39,"admin.","divorced","secondary",0,458,0,0,"cellular",21,"nov",2,-1,0,NA,"09:16:48","09:29:12",0
1388,36,"technician","married","tertiary",0,4596,1,0,"cellular",16,"apr",2,-1,0,NA,"12:41:40","12:56:41",1
1389,39,"self-employed","married","secondary",0,656,0,0,"cellular",29,"jan",3,-1,0,NA,"17:11:14","17:16:23",0
1390,52,"blue-collar","married","primary",0,9444,0,0,"cellular",7,"jul",3,-1,0,NA,"10:53:19","10:57:50",0
1391,57,"entrepreneur","married",NA,0,975,1,1,"cellular",22,"jul",4,-1,0,NA,"17:02:32","17:06:28",0
1392,41,"admin.","single","secondary",0,812,0,1,NA,11,"jun",4,-1,0,NA,"12:58:23","13:08:06",1
1393,42,"management","divorced","tertiary",0,1775,1,0,"telephone",5,"feb",5,-1,0,NA,"13:05:21","13:09:57",0
1394,24,"student","single","secondary",0,382,0,0,"cellular",30,"apr",2,-1,0,NA,"09:08:13","09:17:40",1
1395,33,"management","divorced","tertiary",0,2695,1,0,"cellular",12,"aug",3,-1,0,NA,"14:24:03","14:35:54",0
1396,31,"technician","married","tertiary",0,6562,1,0,"cellular",19,"aug",2,-1,0,NA,"14:42:12","14:44:10",0
1397,46,"management","married","tertiary",0,2199,0,0,"telephone",27,"may",1,-1,0,NA,"09:21:44","09:24:10",0
1398,44,"technician","married","secondary",0,78,1,0,"cellular",7,"may",1,357,1,"failure","14:42:06","14:44:08",0
1399,31,"services","single","secondary",0,-205,0,0,"cellular",1,"sep",1,579,1,"failure","11:13:26","11:21:27",1
1400,43,"technician","divorced","secondary",0,773,1,0,"cellular",17,"apr",2,-1,0,NA,"17:20:14","17:26:52",0
1401,45,"management","married","tertiary",0,1866,0,0,NA,11,"jun",7,-1,0,NA,"11:54:59","11:56:55",0
1402,77,"retired","married","primary",0,1385,0,0,"telephone",8,"sep",4,-1,0,NA,"15:39:24","15:42:04",0
1403,51,"blue-collar","married","secondary",0,814,1,0,"cellular",14,"may",8,-1,0,NA,"17:43:16","17:43:33",0
1404,34,"management","single",NA,0,1534,1,0,"cellular",16,"apr",1,147,7,"other","17:09:05","17:11:41",0
1405,60,"management","divorced","secondary",0,0,1,0,"telephone",13,"may",4,350,6,"failure","09:36:06","09:37:11",0
1406,29,"admin.","single","secondary",0,345,0,0,"cellular",11,"mar",3,-1,0,NA,"10:21:55","10:22:55",0
1407,47,"blue-collar","married","tertiary",0,1707,0,0,"cellular",27,"aug",7,-1,0,NA,"10:29:13","10:30:24",0
1408,56,"technician","married","primary",0,314,1,1,NA,5,"jun",1,-1,0,NA,"12:49:45","12:51:00",0
1409,59,"technician","married","tertiary",0,-91,0,0,NA,25,"jun",1,-1,0,NA,"14:26:19","14:28:56",0
1410,87,"retired","divorced","primary",0,6746,0,0,"telephone",21,"oct",1,-1,0,NA,"13:48:24","14:00:53",1
1411,35,"management","married","primary",0,0,1,1,"cellular",9,"apr",3,-1,0,NA,"14:23:28","14:27:48",0
1412,47,"blue-collar","married","primary",0,4227,1,0,"cellular",13,"may",1,-1,0,NA,"10:37:06","10:48:05",1
1413,31,"student","single",NA,0,376,0,0,"cellular",16,"nov",1,96,2,"other","12:43:43","12:47:05",0
1414,47,"services","married","primary",0,6,0,0,"cellular",27,"aug",4,-1,0,NA,"09:56:04","09:57:07",0
1415,53,"self-employed","married","tertiary",0,235,0,0,NA,18,"jun",3,-1,0,NA,"13:39:52","13:41:44",0
1416,49,"blue-collar","married","primary",0,327,1,0,NA,16,"may",2,-1,0,NA,"12:33:56","12:36:14",0
1417,36,"management","married","tertiary",0,521,0,1,"cellular",18,"nov",2,152,1,"other","16:02:00","16:04:15",0
1418,31,"admin.","married","secondary",0,1229,0,0,"cellular",12,"apr",1,-1,0,NA,"13:44:49","13:47:45",1
1419,38,"technician","married","secondary",0,0,1,1,"cellular",15,"jul",4,-1,0,NA,"12:22:54","12:25:20",0
1420,28,"services","single","secondary",0,1347,0,0,"telephone",11,"oct",2,108,14,"other","17:57:57","18:03:14",0
